pv,wind,hydro,geothermal,demand_el,demand_cooking,demand_heat,demand_transport,demand_aviation,biomass_usage,fuel_oil_usage
0.0,0.03,0.85,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.061,0.85,1,0.722222222,0.0,1,0.25,1,1,1
0.183,0.086,0.85,1,0.722222222,0.0,1,0.19,1,1,1
0.412,0.05,0.85,1,0.666666667,0.0,1,0.15,1,1,1
0.573,0.026,0.85,1,0.777777778,1.0,1,0.14,1,1,1
0.678,0.008,0.86,1,0.277777778,0.5,1,0.07,1,1,1
0.739,0.002,0.86,1,0.111111111,0.0,1,0.19,1,1,1
0.76,0.0,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.74,0.0,0.86,1,0.277777778,0.0,1,0.32,1,1,1
0.679,0.001,0.86,1,0.333333333,0.0,1,0.34,1,1,1
0.577,0.032,0.86,1,0.277777778,0.0,1,0.29,1,1,1
0.429,0.172,0.86,1,0.138888889,0.025,1,0.35,1,1,1
0.24,0.28,0.86,1,0.111111111,0.025,1,0.35,1,1,1
0.031,0.348,0.86,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.327,0.86,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.249,0.86,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.16,0.86,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.084,0.86,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.037,0.86,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.018,0.86,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.012,0.86,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.012,0.86,1,1.0,0.0,1,1.0,1,1,1
0.0,0.017,0.86,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.027,0.86,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.044,0.86,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.064,0.86,1,0.722222222,0.0,1,0.25,1,1,1
0.201,0.068,0.86,1,0.722222222,0.0,1,0.19,1,1,1
0.374,0.017,0.86,1,0.666666667,0.0,1,0.15,1,1,1
0.514,0.0,0.86,1,0.777777778,1.0,1,0.14,1,1,1
0.618,0.0,0.86,1,0.277777778,0.5,1,0.07,1,1,1
0.602,0.0,0.86,1,0.111111111,0.0,1,0.19,1,1,1
0.671,0.0,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.635,0.0,0.86,1,0.277777778,0.0,1,0.32,1,1,1
0.523,0.0,0.86,1,0.333333333,0.0,1,0.34,1,1,1
0.376,0.001,0.86,1,0.277777778,0.0,1,0.29,1,1,1
0.248,0.018,0.86,1,0.138888889,0.025,1,0.35,1,1,1
0.099,0.079,0.86,1,0.111111111,0.025,1,0.35,1,1,1
0.007,0.172,0.86,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.235,0.86,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.187,0.86,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.106,0.86,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.042,0.86,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.01,0.86,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.001,0.86,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.0,0.86,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.002,0.86,1,1.0,0.0,1,1.0,1,1,1
0.0,0.012,0.86,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.015,0.86,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.007,0.86,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.003,0.86,1,0.722222222,0.0,1,0.25,1,1,1
0.228,0.003,0.86,1,0.722222222,0.0,1,0.19,1,1,1
0.437,0.0,0.86,1,0.666666667,0.0,1,0.15,1,1,1
0.591,0.0,0.86,1,0.777777778,1.0,1,0.14,1,1,1
0.696,0.001,0.86,1,0.277777778,0.5,1,0.07,1,1,1
0.744,0.003,0.86,1,0.111111111,0.0,1,0.19,1,1,1
0.731,0.001,0.86,1,0.138888889,0.025,1,0.27,1,1,1
0.704,0.0,0.86,1,0.277777778,0.0,1,0.32,1,1,1
0.647,0.0,0.86,1,0.333333333,0.0,1,0.34,1,1,1
0.457,0.0,0.86,1,0.277777778,0.0,1,0.29,1,1,1
0.254,0.028,0.86,1,0.138888889,0.025,1,0.35,1,1,1
0.108,0.101,0.86,1,0.111111111,0.025,1,0.35,1,1,1
0.01,0.154,0.86,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.134,0.86,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.085,0.86,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.049,0.86,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.019,0.85,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.008,0.85,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.007,0.85,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.019,0.85,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.057,0.85,1,1.0,0.0,1,1.0,1,1,1
0.0,0.114,0.85,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.178,0.85,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.231,0.85,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.248,0.85,1,0.722222222,0.0,1,0.25,1,1,1
0.235,0.203,0.85,1,0.722222222,0.0,1,0.19,1,1,1
0.439,0.089,0.85,1,0.666666667,0.0,1,0.15,1,1,1
0.592,0.03,0.85,1,0.777777778,1.0,1,0.14,1,1,1
0.697,0.002,0.85,1,0.277777778,0.5,1,0.07,1,1,1
0.753,0.0,0.85,1,0.111111111,0.0,1,0.19,1,1,1
0.769,0.0,0.85,1,0.138888889,0.025,1,0.27,1,1,1
0.754,0.0,0.85,1,0.277777778,0.0,1,0.32,1,1,1
0.694,0.0,0.85,1,0.333333333,0.0,1,0.34,1,1,1
0.578,0.011,0.85,1,0.277777778,0.0,1,0.29,1,1,1
0.431,0.074,0.85,1,0.138888889,0.025,1,0.35,1,1,1
0.173,0.201,0.85,1,0.111111111,0.025,1,0.35,1,1,1
0.014,0.308,0.85,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.317,0.85,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.225,0.84,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.114,0.84,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.037,0.84,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.007,0.84,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.002,0.84,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.002,0.84,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.002,0.84,1,1.0,0.0,1,1.0,1,1,1
0.0,0.001,0.84,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.001,0.84,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.001,0.83,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.001,0.83,1,0.722222222,0.0,1,0.25,1,1,1
0.23,0.002,0.83,1,0.722222222,0.0,1,0.19,1,1,1
0.433,0.0,0.83,1,0.666666667,0.0,1,0.15,1,1,1
0.58,0.0,0.83,1,0.777777778,1.0,1,0.14,1,1,1
0.683,0.0,0.83,1,0.277777778,0.5,1,0.07,1,1,1
0.721,0.0,0.82,1,0.111111111,0.0,1,0.19,1,1,1
0.685,0.0,0.82,1,0.138888889,0.025,1,0.27,1,1,1
0.641,0.0,0.82,1,0.277777778,0.0,1,0.32,1,1,1
0.556,0.0,0.82,1,0.333333333,0.0,1,0.34,1,1,1
0.446,0.0,0.82,1,0.277777778,0.0,1,0.29,1,1,1
0.319,0.008,0.82,1,0.138888889,0.025,1,0.35,1,1,1
0.156,0.041,0.81,1,0.111111111,0.025,1,0.35,1,1,1
0.015,0.074,0.81,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.12,0.81,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.154,0.81,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.164,0.81,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.141,0.81,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.087,0.81,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.037,0.8,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.014,0.8,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.008,0.8,1,1.0,0.0,1,1.0,1,1,1
0.0,0.012,0.8,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.03,0.8,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.064,0.8,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.105,0.79,1,0.722222222,0.0,1,0.25,1,1,1
0.22,0.118,0.79,1,0.722222222,0.0,1,0.19,1,1,1
0.426,0.058,0.79,1,0.666666667,0.0,1,0.15,1,1,1
0.579,0.02,0.79,1,0.777777778,1.0,1,0.14,1,1,1
0.681,0.003,0.79,1,0.277777778,0.5,1,0.07,1,1,1
0.706,0.0,0.79,1,0.111111111,0.0,1,0.19,1,1,1
0.657,0.0,0.78,1,0.138888889,0.025,1,0.27,1,1,1
0.577,0.0,0.78,1,0.277777778,0.0,1,0.32,1,1,1
0.514,0.0,0.78,1,0.333333333,0.0,1,0.34,1,1,1
0.455,0.0,0.78,1,0.277777778,0.0,1,0.29,1,1,1
0.351,0.014,0.78,1,0.138888889,0.025,1,0.35,1,1,1
0.177,0.069,0.78,1,0.111111111,0.025,1,0.35,1,1,1
0.012,0.169,0.77,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.255,0.77,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.227,0.77,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.163,0.77,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.106,0.77,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.086,0.77,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.089,0.76,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.101,0.76,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.121,0.76,1,1.0,0.0,1,1.0,1,1,1
0.0,0.153,0.76,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.184,0.76,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.214,0.76,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.243,0.75,1,0.722222222,0.0,1,0.25,1,1,1
0.112,0.214,0.75,1,0.722222222,0.0,1,0.19,1,1,1
0.345,0.107,0.75,1,0.666666667,0.0,1,0.15,1,1,1
0.549,0.044,0.75,1,0.777777778,1.0,1,0.14,1,1,1
0.67,0.004,0.75,1,0.277777778,0.5,1,0.07,1,1,1
0.738,0.001,0.75,1,0.111111111,0.0,1,0.19,1,1,1
0.755,0.002,0.74,1,0.138888889,0.025,1,0.27,1,1,1
0.727,0.002,0.74,1,0.277777778,0.0,1,0.32,1,1,1
0.628,0.002,0.74,1,0.333333333,0.0,1,0.34,1,1,1
0.512,0.009,0.74,1,0.277777778,0.0,1,0.29,1,1,1
0.226,0.046,0.74,1,0.138888889,0.025,1,0.35,1,1,1
0.078,0.101,0.74,1,0.111111111,0.025,1,0.35,1,1,1
0.005,0.17,0.73,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.181,0.73,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.122,0.73,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.065,0.73,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.038,0.73,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.031,0.73,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.031,0.73,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.048,0.73,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.086,0.73,1,1.0,0.0,1,1.0,1,1,1
0.0,0.133,0.73,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.162,0.73,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.176,0.73,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.192,0.73,1,0.722222222,0.0,1,0.25,1,1,1
0.185,0.167,0.73,1,0.722222222,0.0,1,0.19,1,1,1
0.439,0.101,0.73,1,0.666666667,0.0,1,0.15,1,1,1
0.592,0.085,0.73,1,0.777777778,1.0,1,0.14,1,1,1
0.697,0.029,0.74,1,0.277777778,0.5,1,0.07,1,1,1
0.757,0.006,0.74,1,0.111111111,0.0,1,0.19,1,1,1
0.772,0.0,0.74,1,0.138888889,0.025,1,0.27,1,1,1
0.754,0.0,0.74,1,0.277777778,0.0,1,0.32,1,1,1
0.693,0.0,0.75,1,0.333333333,0.0,1,0.34,1,1,1
0.565,0.002,0.75,1,0.277777778,0.0,1,0.29,1,1,1
0.378,0.032,0.75,1,0.138888889,0.025,1,0.35,1,1,1
0.188,0.122,0.76,1,0.111111111,0.025,1,0.35,1,1,1
0.019,0.243,0.76,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.286,0.76,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.174,0.76,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.046,0.77,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.001,0.77,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.0,0.77,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.0,0.78,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.004,0.78,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.034,0.78,1,1.0,0.0,1,1.0,1,1,1
0.0,0.111,0.78,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.227,0.79,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.352,0.79,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.454,0.79,1,0.722222222,0.0,1,0.25,1,1,1
0.236,0.414,0.8,1,0.722222222,0.0,1,0.19,1,1,1
0.437,0.274,0.8,1,0.666666667,0.0,1,0.15,1,1,1
0.59,0.358,0.8,1,0.777777778,1.0,1,0.14,1,1,1
0.694,0.311,0.81,1,0.277777778,0.5,1,0.07,1,1,1
0.755,0.192,0.81,1,0.111111111,0.0,1,0.19,1,1,1
0.778,0.095,0.81,1,0.138888889,0.025,1,0.27,1,1,1
0.762,0.043,0.81,1,0.277777778,0.0,1,0.32,1,1,1
0.707,0.017,0.82,1,0.333333333,0.0,1,0.34,1,1,1
0.608,0.019,0.82,1,0.277777778,0.0,1,0.29,1,1,1
0.464,0.058,0.82,1,0.138888889,0.025,1,0.35,1,1,1
0.265,0.13,0.83,1,0.111111111,0.025,1,0.35,1,1,1
0.036,0.264,0.83,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.343,0.83,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.264,0.83,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.135,0.84,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.053,0.84,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.026,0.84,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.025,0.84,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.037,0.84,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.062,0.83,1,1.0,0.0,1,1.0,1,1,1
0.0,0.112,0.83,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.179,0.83,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.243,0.83,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.274,0.83,1,0.722222222,0.0,1,0.25,1,1,1
0.23,0.223,0.83,1,0.722222222,0.0,1,0.19,1,1,1
0.429,0.119,0.83,1,0.666666667,0.0,1,0.15,1,1,1
0.582,0.133,0.83,1,0.777777778,1.0,1,0.14,1,1,1
0.686,0.074,0.82,1,0.277777778,0.5,1,0.07,1,1,1
0.746,0.029,0.82,1,0.111111111,0.0,1,0.19,1,1,1
0.765,0.008,0.82,1,0.138888889,0.025,1,0.27,1,1,1
0.747,0.005,0.82,1,0.277777778,0.0,1,0.32,1,1,1
0.696,0.007,0.82,1,0.333333333,0.0,1,0.34,1,1,1
0.598,0.027,0.82,1,0.277777778,0.0,1,0.29,1,1,1
0.412,0.116,0.81,1,0.138888889,0.025,1,0.35,1,1,1
0.192,0.226,0.81,1,0.111111111,0.025,1,0.35,1,1,1
0.015,0.337,0.81,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.337,0.81,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.209,0.81,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.1,0.8,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.034,0.8,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.008,0.8,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.005,0.8,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.011,0.8,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.026,0.8,1,1.0,0.0,1,1.0,1,1,1
0.0,0.074,0.8,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.17,0.8,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.293,0.79,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.389,0.79,1,0.722222222,0.0,1,0.25,1,1,1
0.073,0.391,0.79,1,0.722222222,0.0,1,0.19,1,1,1
0.186,0.252,0.79,1,0.666666667,0.0,1,0.15,1,1,1
0.298,0.249,0.79,1,0.777777778,1.0,1,0.14,1,1,1
0.394,0.163,0.79,1,0.277777778,0.5,1,0.07,1,1,1
0.463,0.044,0.79,1,0.111111111,0.0,1,0.19,1,1,1
0.485,0.003,0.79,1,0.138888889,0.025,1,0.27,1,1,1
0.463,0.0,0.79,1,0.277777778,0.0,1,0.32,1,1,1
0.417,0.0,0.78,1,0.333333333,0.0,1,0.34,1,1,1
0.341,0.001,0.78,1,0.277777778,0.0,1,0.29,1,1,1
0.24,0.011,0.78,1,0.138888889,0.025,1,0.35,1,1,1
0.116,0.045,0.78,1,0.111111111,0.025,1,0.35,1,1,1
0.011,0.13,0.78,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.239,0.78,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.228,0.78,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.148,0.78,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.064,0.78,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.011,0.77,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.0,0.77,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.025,0.77,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.101,0.77,1,1.0,0.0,1,1.0,1,1,1
0.0,0.201,0.77,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.317,0.77,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.401,0.77,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.435,0.77,1,0.722222222,0.0,1,0.25,1,1,1
0.223,0.371,0.76,1,0.722222222,0.0,1,0.19,1,1,1
0.435,0.253,0.76,1,0.666666667,0.0,1,0.15,1,1,1
0.595,0.272,0.76,1,0.777777778,1.0,1,0.14,1,1,1
0.699,0.108,0.76,1,0.277777778,0.5,1,0.07,1,1,1
0.758,0.021,0.76,1,0.111111111,0.0,1,0.19,1,1,1
0.778,0.006,0.76,1,0.138888889,0.025,1,0.27,1,1,1
0.758,0.003,0.76,1,0.277777778,0.0,1,0.32,1,1,1
0.702,0.001,0.76,1,0.333333333,0.0,1,0.34,1,1,1
0.604,0.001,0.76,1,0.277777778,0.0,1,0.29,1,1,1
0.461,0.007,0.75,1,0.138888889,0.025,1,0.35,1,1,1
0.263,0.054,0.75,1,0.111111111,0.025,1,0.35,1,1,1
0.035,0.17,0.75,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.294,0.75,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.27,0.75,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.2,0.75,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.15,0.75,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.128,0.75,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.192,0.75,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.289,0.74,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.368,0.74,1,1.0,0.0,1,1.0,1,1,1
0.0,0.425,0.74,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.465,0.74,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.501,0.74,1,0.722222222,0.0,1,0.55,1,1,1
0.0,0.52,0.74,1,0.722222222,0.0,1,0.25,1,1,1
0.23,0.413,0.74,1,0.722222222,0.0,1,0.19,1,1,1
0.429,0.236,0.74,1,0.666666667,0.0,1,0.15,1,1,1
0.582,0.202,0.73,1,0.777777778,1.0,1,0.14,1,1,1
0.689,0.055,0.73,1,0.277777778,0.5,1,0.07,1,1,1
0.752,0.005,0.73,1,0.111111111,0.0,1,0.19,1,1,1
0.773,0.0,0.73,1,0.138888889,0.025,1,0.27,1,1,1
0.756,0.0,0.73,1,0.277777778,0.0,1,0.32,1,1,1
0.701,0.0,0.73,1,0.333333333,0.0,1,0.34,1,1,1
0.603,0.0,0.73,1,0.277777778,0.0,1,0.29,1,1,1
0.462,0.001,0.73,1,0.138888889,0.025,1,0.35,1,1,1
0.267,0.014,0.72,1,0.111111111,0.025,1,0.35,1,1,1
0.04,0.073,0.72,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.144,0.72,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.118,0.72,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.069,0.72,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.02,0.72,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.012,0.72,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.079,0.71,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.16,0.71,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.248,0.71,1,1.0,0.0,1,1.0,1,1,1
0.0,0.341,0.71,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.427,0.71,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.491,0.71,1,0.722222222,0.0,1,0.55,1,1,1
0.001,0.516,0.71,1,0.722222222,0.0,1,0.25,1,1,1
0.262,0.405,0.7,1,0.722222222,0.0,1,0.19,1,1,1
0.456,0.22,0.7,1,0.666666667,0.0,1,0.15,1,1,1
0.604,0.157,0.7,1,0.777777778,1.0,1,0.14,1,1,1
0.705,0.043,0.7,1,0.277777778,0.5,1,0.07,1,1,1
0.764,0.008,0.7,1,0.111111111,0.0,1,0.19,1,1,1
0.783,0.003,0.7,1,0.138888889,0.025,1,0.27,1,1,1
0.765,0.002,0.69,1,0.277777778,0.0,1,0.32,1,1,1
0.709,0.003,0.69,1,0.333333333,0.0,1,0.34,1,1,1
0.61,0.011,0.69,1,0.277777778,0.0,1,0.29,1,1,1
0.467,0.051,0.69,1,0.138888889,0.025,1,0.35,1,1,1
0.271,0.134,0.69,1,0.111111111,0.025,1,0.35,1,1,1
0.042,0.263,0.69,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.313,0.69,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.221,0.68,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.102,0.68,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.041,0.68,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.01,0.68,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.003,0.68,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.015,0.68,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.053,0.67,1,1.0,0.0,1,1.0,1,1,1
0.0,0.11,0.67,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.177,0.67,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.251,0.67,1,0.722222222,0.0,1,0.55,1,1,1
0.001,0.326,0.67,1,0.722222222,0.0,1,0.25,1,1,1
0.256,0.311,0.67,1,0.722222222,0.0,1,0.19,1,1,1
0.449,0.254,0.66,1,0.666666667,0.0,1,0.15,1,1,1
0.599,0.294,0.66,1,0.777777778,1.0,1,0.14,1,1,1
0.703,0.161,0.66,1,0.277777778,0.5,1,0.07,1,1,1
0.762,0.076,0.66,1,0.111111111,0.0,1,0.19,1,1,1
0.781,0.03,0.66,1,0.138888889,0.025,1,0.27,1,1,1
0.762,0.009,0.66,1,0.277777778,0.0,1,0.32,1,1,1
0.705,0.003,0.65,1,0.333333333,0.0,1,0.34,1,1,1
0.609,0.001,0.65,1,0.277777778,0.0,1,0.29,1,1,1
0.465,0.001,0.65,1,0.138888889,0.025,1,0.35,1,1,1
0.27,0.003,0.65,1,0.111111111,0.025,1,0.35,1,1,1
0.042,0.025,0.65,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.054,0.65,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.055,0.64,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.045,0.64,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.016,0.64,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.016,0.64,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.118,0.64,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.218,0.64,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.27,0.63,1,1.0,0.0,1,1.0,1,1,1
0.0,0.293,0.61,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.337,0.61,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.413,0.61,1,0.722222222,0.0,1,0.55,1,1,1
0.001,0.482,0.61,1,0.722222222,0.0,1,0.25,1,1,1
0.242,0.459,0.61,1,0.722222222,0.0,1,0.19,1,1,1
0.438,0.364,0.6,1,0.666666667,0.0,1,0.15,1,1,1
0.59,0.447,0.6,1,0.777777778,1.0,1,0.14,1,1,1
0.695,0.361,0.6,1,0.277777778,0.5,1,0.07,1,1,1
0.755,0.228,0.6,1,0.111111111,0.0,1,0.19,1,1,1
0.776,0.132,0.6,1,0.138888889,0.025,1,0.27,1,1,1
0.754,0.073,0.6,1,0.277777778,0.0,1,0.32,1,1,1
0.695,0.041,0.6,1,0.333333333,0.0,1,0.34,1,1,1
0.59,0.026,0.6,1,0.277777778,0.0,1,0.29,1,1,1
0.442,0.019,0.6,1,0.138888889,0.025,1,0.35,1,1,1
0.24,0.022,0.6,1,0.111111111,0.025,1,0.35,1,1,1
0.029,0.045,0.59,1,0.138888889,0.025,1,0.31,1,1,1
0.0,0.086,0.59,1,0.111111111,0.025,1,0.22,1,1,1
0.0,0.106,0.59,1,0.277777778,0.5,1,0.175,1,1,1
0.0,0.107,0.59,1,0.777777778,0.45,1,0.175,1,1,1
0.0,0.062,0.59,1,0.722222222,0.0,1,0.28,1,1,1
0.0,0.031,0.59,1,0.805555556,0.025,1,0.8,1,1,1
0.0,0.124,0.59,1,0.777777778,0.05,1,0.87,1,1,1
0.0,0.247,0.59,1,0.944444444,0.0,1,0.93,1,1,1
0.0,0.3,0.59,1,1.0,0.0,1,1.0,1,1,1
0.0,0.352,0.58,1,0.555555556,0.0,1,1.0,1,1,1
0.0,0.422,0.58,1,0.722222222,0.0,1,0.95,1,1,1
0.0,0.532,0.58,1,0.722222222,0.0,1,0.55,1,1,1
0.001,0.595,0.58,1,0.722222222,0.0,1,0.25,1,1,1
0.253,0.532,0.58,1,0.722222222,0.0,1,0.19,1,1,1
0.447,0.429,0.58,1,0.666666667,0.0,1,0.15,1,1,1
